gender,location,gamegenre,ingamepurchases,gamedifficulty,sessionsperweek,avgsessiondurationminutes,playerlevel,achievementsunlocked,engagementlevel
0,USA,Simulation,0,1,18,66,5,40,1
0,Asia,Simulation,0,2,17,177,10,15,2
0,Europe,Sports,0,0,8,130,96,3,1
0,Asia,RPG,1,1,9,154,12,25,1
1,USA,RPG,0,1,10,135,52,9,1
0,USA,Strategy,0,0,15,151,44,27,2
0,Asia,RPG,0,2,10,113,51,16,1
1,Asia,Strategy,1,0,11,123,39,41,2
0,Asia,RPG,0,1,1,115,29,24,0
0,Asia,Strategy,1,0,11,169,63,16,2
0,USA,Action,0,2,6,13,29,27,0
1,USA,Action,0,1,6,54,91,39,1
1,Europe,Sports,0,1,2,96,23,40,0
1,Europe,Sports,0,0,1,53,16,37,0
1,Europe,Simulation,1,1,5,154,41,19,1
0,Asia,Action,0,2,12,161,88,28,2
0,USA,Sports,0,2,16,125,1,29,2
1,Asia,Strategy,1,2,3,49,22,19,0
0,USA,Action,0,0,7,35,43,2,0
0,USA,Action,0,2,4,179,14,30,1
1,USA,Strategy,0,0,6,65,43,31,1
0,Europe,Strategy,0,0,9,141,74,7,1
0,Europe,Action,0,1,17,47,84,32,1
1,Europe,Simulation,0,1,18,171,40,0,2
1,USA,Action,0,2,19,124,53,2,2
0,Europe,Action,0,2,3,107,78,48,1
0,Asia,Simulation,0,0,15,40,85,33,1
0,USA,Action,0,1,17,81,25,26,1
0,Other,Strategy,1,0,1,55,88,31,0
0,USA,RPG,1,1,10,74,95,47,1
1,Other,Strategy,0,0,7,28,18,36,0
0,Asia,Simulation,1,0,0,166,4,42,0
1,Europe,Simulation,0,0,2,110,69,46,1
1,USA,Simulation,0,0,2,127,71,5,0
1,Europe,Action,1,2,6,15,69,6,2
0,Asia,Simulation,0,0,7,27,98,31,1
0,USA,Strategy,1,2,10,133,52,28,1
1,USA,Strategy,0,0,18,115,2,10,2
1,Europe,Simulation,1,0,1,114,83,31,0
0,USA,RPG,1,0,7,162,27,17,1
1,USA,Simulation,0,1,15,60,24,34,1
0,Asia,Strategy,0,0,19,17,72,24,0
1,USA,Action,0,1,8,73,22,35,1
0,Europe,Sports,0,2,17,139,50,3,0
1,USA,Sports,0,0,1,89,24,30,0
1,Other,RPG,1,1,8,24,42,32,0
1,Europe,Strategy,0,0,2,36,39,36,0
1,Other,Simulation,0,0,12,85,57,46,1
0,Asia,Strategy,1,0,8,121,89,4,1
0,Asia,Action,0,1,5,71,94,27,1
0,USA,Sports,0,0,0,20,90,24,0
0,Europe,Action,0,0,10,135,20,40,1
0,Europe,Strategy,0,0,16,138,63,6,2
0,Europe,Sports,0,2,0,94,59,16,0
1,USA,Simulation,0,1,13,127,71,41,2
1,USA,Strategy,0,2,2,36,92,44,0
0,USA,Simulation,0,2,12,168,64,48,2
1,Europe,Sports,0,1,9,43,64,40,1
0,Europe,Strategy,1,2,3,93,9,9,0
0,Asia,Sports,0,2,10,67,71,20,1
1,Asia,Sports,1,2,13,96,95,43,2
0,USA,Strategy,1,0,18,28,12,28,1
0,USA,RPG,1,0,6,28,42,42,0
0,Other,Action,0,0,9,163,81,40,2
1,Asia,Simulation,0,0,6,152,10,6,1
0,USA,Sports,0,1,19,42,77,37,1
0,USA,Sports,1,1,19,140,3,30,2
0,Other,Strategy,0,1,3,120,50,35,1
1,USA,Simulation,0,0,12,165,2,8,2
0,USA,Action,0,0,13,115,50,33,2
0,USA,RPG,0,1,2,135,52,4,0
0,USA,Sports,1,1,7,85,87,42,1
0,Asia,Strategy,1,1,5,83,83,30,1
0,Europe,Sports,0,1,10,19,32,6,0
0,USA,Sports,1,2,7,169,80,2,1
1,Other,RPG,0,0,9,145,18,8,1
0,Europe,Simulation,0,1,17,17,15,45,0
0,Europe,RPG,0,2,1,177,63,16,0
1,Asia,RPG,0,0,12,78,16,38,1
0,Europe,Action,0,1,6,102,59,36,1
1,Asia,Sports,0,2,0,105,44,2,0
0,Asia,RPG,0,2,3,103,23,48,1
1,Europe,Sports,1,0,17,162,14,0,0
1,USA,Simulation,1,1,18,128,89,36,2
0,Other,Strategy,0,0,16,154,14,25,2
0,Europe,Sports,0,0,13,11,20,33,0
0,Europe,Simulation,0,1,4,135,93,9,1
1,USA,Simulation,1,0,16,96,66,22,2
0,Europe,Sports,1,0,11,113,22,25,2
1,Europe,Action,1,1,10,73,97,28,1
1,USA,RPG,0,0,16,112,36,9,2
0,USA,RPG,0,2,4,18,85,42,0
1,Asia,RPG,0,1,13,28,87,31,1
0,Europe,Action,0,0,6,38,81,36,1
0,Europe,Sports,1,2,0,129,24,36,0
0,USA,RPG,0,1,18,60,2,35,1
0,USA,Sports,0,1,1,122,41,31,0
0,Europe,Action,1,1,17,51,66,24,1
0,USA,Strategy,0,1,0,75,56,46,0
1,Asia,Action,1,2,17,87,86,3,2
1,Europe,Action,1,2,11,81,31,23,1
1,USA,Simulation,0,0,19,40,41,13,1
1,USA,Strategy,0,2,13,148,79,37,2
1,Asia,Simulation,0,0,4,135,10,2,1
0,Europe,Simulation,1,0,10,174,49,0,2
0,Europe,Sports,0,2,12,114,68,46,2
0,Asia,RPG,0,2,8,44,18,47,1
0,Asia,RPG,0,0,19,12,90,41,1
1,USA,Simulation,0,0,19,167,50,22,2
1,Asia,Action,0,1,8,91,37,19,1
1,Other,Sports,1,1,18,147,18,14,2
0,USA,Simulation,1,0,9,19,77,21,0
1,USA,Sports,0,1,11,106,48,11,1
1,USA,Action,0,0,9,55,30,25,0
0,Europe,Action,1,1,12,123,77,17,2
0,USA,Action,0,1,16,17,10,44,0
1,USA,Sports,1,0,9,50,41,6,1
0,USA,Strategy,0,0,7,28,38,4,0
1,USA,Action,0,0,10,144,90,45,2
1,USA,Strategy,0,0,4,42,27,17,2
0,Europe,Simulation,0,2,11,107,4,0,1
0,Europe,Strategy,0,2,10,23,40,23,1
1,USA,Sports,1,0,3,83,48,23,0
1,Europe,Strategy,0,2,16,93,20,38,2
0,USA,Sports,0,0,7,156,70,30,1
0,Europe,RPG,0,2,8,126,90,12,1
0,USA,Action,0,0,7,175,81,16,1
1,Asia,Strategy,0,0,13,25,98,38,1
0,Europe,Action,0,0,4,85,41,10,1
0,Asia,Simulation,0,1,12,29,56,44,2
1,Other,Strategy,0,0,13,88,2,24,1
0,USA,RPG,0,0,0,97,46,10,0
1,USA,Simulation,0,0,15,69,57,26,2
1,Asia,RPG,1,0,4,73,28,16,0
0,Europe,Simulation,1,2,18,82,21,12,2
0,Europe,Sports,1,0,4,126,60,6,1
0,USA,Sports,0,0,2,158,60,9,1
0,USA,Sports,0,0,6,81,42,21,1
1,Asia,Action,1,0,14,17,89,6,0
0,Europe,Sports,0,0,7,86,87,10,1
0,Europe,Action,1,1,13,25,90,26,1
0,Asia,Strategy,0,0,2,113,16,49,2
0,Other,Simulation,1,2,17,25,58,1,1
0,Asia,RPG,0,1,19,24,56,16,1
1,Other,Simulation,0,2,14,33,76,44,1
0,USA,Simulation,0,0,18,60,89,1,1
0,Asia,Strategy,0,0,4,164,36,0,1
1,Asia,Sports,0,2,13,57,33,29,1
1,USA,Action,0,2,13,127,9,20,1
0,Europe,Simulation,0,2,7,32,29,24,0
0,USA,Simulation,0,0,12,149,18,31,2
0,USA,Simulation,0,0,0,139,59,33,0
0,Europe,RPG,1,2,3,129,89,33,1
1,Other,Action,1,1,17,167,83,0,2
0,Asia,Simulation,0,1,9,40,54,17,1
1,USA,RPG,0,0,10,11,22,23,0
1,Other,Strategy,0,1,8,65,11,2,1
1,Europe,Sports,0,1,18,76,44,16,1
0,USA,Strategy,0,2,2,72,9,0,0
0,Other,Action,0,0,19,94,26,26,2
0,Other,Simulation,1,0,7,75,91,37,1
1,Asia,Simulation,0,0,1,90,76,9,0
0,Europe,RPG,0,2,12,141,36,29,2
0,USA,Simulation,0,2,7,107,93,40,1
0,USA,Simulation,0,2,10,137,73,0,1
0,Other,Simulation,0,0,19,135,91,4,2
1,USA,Sports,0,1,4,164,89,37,1
1,Europe,Sports,1,2,12,46,89,13,1
1,Asia,Action,0,1,17,132,1,26,2
1,Asia,Action,1,2,14,153,95,16,2
0,Europe,Sports,0,0,14,30,61,42,1
0,USA,Sports,0,0,2,60,19,18,0
0,USA,Strategy,0,0,16,138,65,8,2
0,USA,Action,0,0,3,155,82,28,1
0,Asia,RPG,0,0,2,151,57,31,1
1,USA,Sports,0,1,2,138,30,29,0
1,Asia,Sports,0,0,3,50,78,48,1
1,USA,Simulation,0,1,16,22,79,23,1
0,USA,Action,0,0,13,172,87,44,2
0,USA,Sports,0,0,7,95,39,20,1
1,USA,Action,0,0,18,164,53,34,1
1,Asia,Simulation,1,0,15,14,77,29,1
0,Europe,Action,0,0,10,71,49,25,1
0,USA,Action,0,1,0,64,34,21,0
0,USA,Action,0,1,5,150,1,7,1
1,Asia,Action,0,1,18,22,22,43,1
0,Europe,RPG,0,2,4,62,74,33,1
0,USA,Action,0,1,14,164,71,46,2
1,USA,RPG,0,0,6,166,77,47,1
1,Europe,Sports,0,2,17,169,39,28,2
0,USA,Sports,0,1,7,154,25,39,1
0,USA,RPG,1,0,7,101,40,12,1
1,USA,Sports,0,2,18,108,91,7,2
0,Asia,Strategy,1,0,14,117,21,5,2
0,Other,Simulation,1,1,17,68,69,42,1
1,USA,Simulation,1,2,15,11,56,9,0
1,Europe,Simulation,0,0,4,153,40,25,1
0,USA,Simulation,0,1,7,170,98,12,2
1,USA,Sports,1,1,16,117,65,3,2
0,Europe,Simulation,0,0,15,71,19,2,1
1,Asia,Action,0,2,14,168,60,16,2
1,Europe,RPG,0,0,7,44,95,49,1
1,Asia,Sports,0,1,10,37,43,32,1
1,Asia,Simulation,0,1,13,122,66,13,2
1,USA,Sports,0,1,17,90,4,22,2
1,Europe,Simulation,0,1,17,139,31,7,2
0,USA,Strategy,0,0,2,131,83,26,1
0,Asia,Strategy,0,2,7,67,70,7,1
0,USA,Sports,0,0,10,30,97,13,1
0,USA,Strategy,1,1,4,52,24,27,0
0,Europe,Action,0,1,4,127,72,44,1
0,Europe,Action,0,0,4,23,60,39,0
1,Europe,RPG,0,1,9,143,73,8,1
0,USA,Strategy,0,1,14,152,21,7,1
0,USA,Sports,1,1,6,166,47,46,1
0,Other,Sports,0,0,6,160,47,21,1
0,Europe,Strategy,0,0,15,32,19,6,1
1,Europe,RPG,0,1,5,133,21,8,0
0,Asia,Simulation,0,0,10,19,6,0,0
0,USA,Simulation,0,0,12,56,85,31,1
1,Europe,Simulation,0,0,19,111,61,4,2
0,USA,RPG,0,1,13,60,15,24,0
0,USA,Strategy,0,0,8,28,93,5,0
0,Europe,Sports,0,1,4,141,83,29,1
0,USA,RPG,0,0,4,113,45,6,1
1,Asia,RPG,0,0,5,162,8,7,1
0,Europe,Action,0,2,18,140,29,14,2
0,USA,Action,0,2,7,92,22,18,1
0,Asia,Strategy,0,0,18,113,34,37,2
0,Europe,Sports,0,0,4,20,8,22,0
0,Europe,Simulation,0,2,2,107,51,6,0
0,Europe,Simulation,0,0,8,45,51,20,1
0,USA,Simulation,0,2,1,178,96,45,1
1,USA,Simulation,0,0,7,178,68,23,1
1,USA,Strategy,1,1,12,18,8,39,0
0,USA,Strategy,1,0,9,159,55,20,2
1,USA,Action,1,0,9,86,48,21,1
1,Europe,Simulation,1,0,11,158,54,38,2
1,USA,Simulation,0,2,14,66,62,23,1
0,USA,Sports,0,1,14,134,71,5,2
1,Asia,Simulation,0,2,13,33,29,31,1
1,USA,Strategy,0,2,8,153,83,43,2
1,USA,Action,0,0,2,153,95,17,1
1,Europe,RPG,0,2,9,49,84,41,1
0,Other,Simulation,0,0,10,92,5,3,1
0,USA,Simulation,0,0,11,22,39,3,0
1,Asia,RPG,0,0,4,64,96,7,0
0,Europe,RPG,0,0,8,56,61,46,1
0,USA,Sports,1,1,4,12,87,30,0
0,USA,Strategy,1,0,1,111,55,20,0
1,Europe,Simulation,0,2,13,12,47,11,0
0,Asia,RPG,0,0,13,13,69,40,2
1,USA,Action,0,2,13,45,93,6,1
1,USA,RPG,0,2,4,67,79,1,0
0,USA,RPG,0,0,6,82,1,0,1
1,Other,Strategy,1,0,18,26,49,6,1
0,Europe,Simulation,0,0,4,24,75,18,0
0,USA,RPG,0,2,0,171,11,29,0
1,USA,RPG,1,1,2,15,34,13,0
0,USA,Simulation,1,2,8,155,19,12,0
0,USA,Strategy,0,2,5,152,60,6,1
0,Other,Simulation,1,1,13,16,96,25,0
1,Other,Strategy,0,1,15,107,25,36,2
0,USA,Sports,0,0,11,16,29,46,0
0,USA,Simulation,1,2,14,106,36,3,2
1,USA,Sports,1,0,17,174,41,39,2
0,USA,Strategy,1,0,13,47,92,5,1
0,Other,RPG,0,0,0,97,13,41,0
1,Asia,Action,0,1,16,77,28,14,1
1,Europe,Strategy,1,1,16,158,5,34,2
1,Other,RPG,0,2,10,63,58,37,1
1,Asia,Action,0,2,14,136,97,40,2
0,USA,Sports,0,0,2,164,76,26,1
1,Asia,RPG,0,0,16,12,71,21,0
0,Europe,Simulation,0,2,5,82,89,13,1
0,Europe,Simulation,0,0,7,169,36,20,1
0,Asia,Simulation,1,2,18,169,89,42,2
1,Europe,RPG,0,0,8,172,21,14,1
0,USA,Strategy,1,2,14,175,32,44,2
0,Other,Sports,0,0,10,172,60,40,2
0,USA,RPG,0,0,6,58,31,38,1
0,Europe,Action,0,2,6,21,92,49,1
1,Asia,RPG,0,1,5,150,53,42,1
0,USA,RPG,0,2,16,53,92,1,1
0,USA,Sports,0,0,12,127,1,12,2
1,USA,Strategy,0,1,7,170,69,32,1
1,Asia,Strategy,0,0,15,25,22,43,1
1,Europe,Strategy,0,1,14,43,21,36,1
0,USA,Strategy,1,2,19,85,47,41,2
0,Other,Sports,0,0,2,130,54,25,0
1,USA,Action,0,2,15,57,12,33,1
1,Europe,RPG,0,0,8,58,93,11,1
0,Europe,Simulation,0,0,7,68,11,34,1
1,USA,Strategy,0,0,15,43,86,12,1
0,Asia,Sports,0,2,17,28,4,23,1
0,USA,RPG,1,1,6,153,54,49,1
0,USA,Strategy,1,1,5,136,25,2,1
0,USA,Strategy,0,0,1,157,52,35,0
0,Asia,RPG,0,1,9,42,84,44,1
0,USA,Sports,1,0,10,130,14,49,1
0,USA,Strategy,0,0,8,159,86,6,1
1,Europe,Action,0,1,6,116,54,20,1
0,USA,RPG,0,1,7,170,19,7,1
0,USA,RPG,0,0,12,130,31,48,2
1,Europe,Sports,0,2,7,62,38,31,1
0,Other,Sports,1,0,15,10,52,18,0
0,Asia,Strategy,0,2,18,57,24,2,1
1,USA,RPG,0,0,4,87,88,8,1
0,Europe,RPG,0,0,5,36,16,22,0
0,Asia,RPG,1,0,14,106,87,9,2
0,USA,RPG,0,1,12,92,45,16,1
1,USA,Sports,0,0,14,49,14,48,1
1,Asia,Sports,0,0,0,124,97,18,0
0,USA,Sports,0,0,13,29,25,47,1
0,Europe,RPG,0,1,2,113,81,48,1
0,USA,RPG,0,2,4,104,15,22,1
0,USA,RPG,0,2,8,137,92,47,1
0,Europe,Action,0,1,6,157,56,12,1
1,Europe,Sports,1,1,1,82,70,7,0
1,Asia,Sports,0,2,4,42,82,3,0
1,Asia,Simulation,1,1,5,157,14,33,1
1,USA,Simulation,0,1,13,144,58,33,2
0,USA,Sports,0,2,6,117,46,26,1
1,Other,Simulation,1,0,16,137,62,25,2
1,Europe,Action,1,1,16,98,61,31,2
0,Other,Strategy,1,0,4,107,25,33,1
0,USA,Sports,0,2,2,138,16,18,0
0,USA,RPG,0,1,11,73,10,45,0
1,Asia,Action,0,1,15,96,35,36,2
1,USA,Simulation,0,1,7,16,23,22,0
1,Europe,Action,0,1,0,123,18,47,0
1,USA,Action,0,1,7,146,19,30,1
0,USA,Sports,0,0,11,160,8,34,2
1,USA,Action,0,1,17,92,25,17,2
1,USA,Action,0,0,5,140,80,29,1
0,USA,Simulation,0,2,8,112,10,16,1
1,USA,Action,1,0,8,22,18,24,0
0,Europe,Strategy,1,0,19,120,30,43,2
1,USA,Strategy,1,2,16,149,63,32,2
0,USA,Action,0,0,4,26,74,31,0
1,USA,Simulation,0,1,11,92,56,32,1
0,USA,Simulation,0,0,10,62,98,15,1
0,USA,Sports,0,1,1,161,20,3,0
0,USA,Strategy,1,2,11,164,60,30,2
0,Asia,RPG,0,0,1,41,17,3,0
0,Other,RPG,0,1,17,152,40,2,2
0,Europe,Strategy,0,2,16,74,74,3,1
1,Asia,Strategy,0,0,16,93,8,45,2
0,USA,Simulation,1,1,14,77,64,41,1
0,Europe,Strategy,0,0,19,142,22,35,2
1,USA,Simulation,0,0,19,171,37,36,2
1,Other,Simulation,0,0,0,102,82,27,2
0,USA,RPG,1,0,5,122,10,30,1
0,Europe,Sports,1,2,8,95,36,5,1
0,USA,Strategy,0,0,0,129,27,49,0
0,USA,Sports,0,1,15,19,21,24,0
0,Asia,Action,0,0,0,65,30,46,0
1,USA,RPG,0,2,16,87,6,36,1
0,USA,Strategy,0,0,6,15,78,46,0
0,Other,Strategy,0,2,12,158,17,16,2
0,USA,Sports,0,2,14,161,60,48,2
0,Asia,Action,0,2,4,35,87,48,1
1,Other,Simulation,0,2,6,176,42,43,1
1,Asia,Sports,1,1,17,89,87,32,2
1,USA,RPG,0,1,19,154,9,20,2
0,USA,Action,0,0,18,106,19,49,2
1,USA,Sports,0,0,2,151,33,36,1
1,Europe,Strategy,0,1,3,159,19,44,1
0,USA,Sports,1,2,11,159,20,4,2
1,USA,RPG,0,1,4,151,94,39,1
0,Europe,RPG,0,2,8,42,18,26,1
1,Europe,RPG,0,1,13,76,27,18,1
0,Europe,Sports,0,0,14,52,70,19,1
0,Europe,RPG,1,0,4,158,35,28,2
0,Europe,Simulation,0,0,19,106,86,36,2
1,USA,RPG,0,0,14,76,39,29,1
0,Other,Action,0,0,0,93,88,0,0
0,Asia,Strategy,0,0,8,61,64,19,1
1,USA,Sports,0,0,19,42,64,10,1
1,USA,Sports,1,2,13,144,37,40,2
0,Asia,RPG,0,1,12,114,73,16,2
0,Asia,Sports,1,2,4,60,80,49,0
1,USA,Sports,0,0,6,30,25,18,0
1,Europe,Action,0,2,3,67,79,4,0
1,Europe,Sports,0,2,14,167,52,43,2
1,USA,Strategy,0,0,8,10,51,27,0
0,Asia,Sports,0,2,4,102,19,47,2
1,USA,Action,1,0,7,96,48,37,1
0,Other,Simulation,0,1,4,93,70,28,1
0,USA,Simulation,0,1,5,13,73,43,0
0,Other,Sports,0,2,18,22,48,7,1
1,USA,Action,0,2,17,175,63,27,2
0,USA,Simulation,0,0,15,76,88,22,1
1,Europe,Action,1,1,0,63,16,6,0
0,Europe,Simulation,0,1,15,14,65,20,0
1,USA,Action,0,0,18,89,48,17,2
0,Asia,Sports,0,1,7,156,18,46,1
1,Asia,Simulation,1,2,17,128,28,11,2
1,USA,RPG,0,1,8,45,86,16,1
0,Europe,Sports,0,0,7,89,68,26,1
1,Asia,Sports,0,1,3,137,39,15,0
1,Asia,Action,0,1,3,102,5,12,0
0,Asia,Sports,0,0,15,144,55,32,2
0,USA,Simulation,0,2,2,110,72,20,0
1,Asia,Sports,0,2,17,36,32,35,1
0,Europe,Sports,0,1,7,162,80,40,1
0,Europe,Action,0,0,2,37,36,15,1
1,Other,Sports,0,0,8,125,99,36,1
0,Europe,Strategy,0,0,8,133,34,24,1
1,Asia,Strategy,0,1,16,152,48,43,2
0,Asia,Simulation,1,0,13,51,65,34,1
0,USA,Action,0,0,1,27,65,32,0
1,USA,Simulation,0,1,5,77,73,36,1
1,Europe,Sports,0,0,15,96,63,5,2
0,Europe,Action,0,0,9,178,75,40,2
0,Other,RPG,0,2,11,86,55,6,1
0,Europe,Action,0,1,18,58,30,22,1
1,Other,Sports,0,2,4,98,69,44,1
0,USA,Strategy,0,2,15,101,9,29,2
0,Asia,Sports,1,0,15,39,72,23,1
1,Europe,Strategy,1,0,12,171,86,15,2
1,USA,Action,0,0,17,95,91,44,2
1,USA,Sports,0,1,19,130,97,13,2
0,Other,Simulation,0,2,16,31,40,18,1
0,Other,Action,0,0,1,125,82,40,0
0,USA,Sports,1,0,18,70,5,32,0
1,USA,Action,0,2,4,168,27,26,1
0,Asia,Action,0,0,14,130,81,33,2
0,USA,Sports,0,1,2,112,60,9,0
0,Other,Action,0,0,12,87,14,32,1
1,USA,RPG,1,2,15,102,1,17,2
1,USA,Sports,0,0,2,77,26,7,2
1,USA,RPG,0,0,0,129,40,31,0
0,Asia,Strategy,1,0,14,93,66,1,1
1,Other,Action,0,0,10,38,25,33,1
0,USA,Strategy,0,2,6,120,90,19,1
0,Europe,Strategy,0,1,0,84,67,37,0
1,Other,Strategy,0,0,3,63,99,29,1
0,Asia,Action,0,0,16,142,91,25,2
0,USA,Strategy,0,1,3,92,72,39,1
1,Asia,Strategy,0,2,8,40,58,6,0
0,USA,Sports,0,2,7,138,90,29,1
0,Europe,Strategy,0,1,11,95,15,46,1
1,Europe,Simulation,0,0,9,138,32,33,1
0,Asia,Action,0,2,12,133,23,30,2
0,USA,Sports,0,1,13,58,80,32,1
1,Europe,RPG,0,2,5,69,72,16,1
0,Europe,Simulation,0,0,10,119,57,47,1
0,USA,RPG,0,1,10,14,90,41,1
0,USA,Simulation,0,2,15,99,2,37,0
0,USA,Sports,0,2,19,23,90,21,2
1,Other,Simulation,0,2,6,106,95,26,1
1,Other,Action,0,0,1,170,85,27,0
0,USA,Action,0,0,9,71,57,41,1
0,Asia,Action,0,0,0,101,31,30,0
0,Asia,Simulation,0,2,10,139,8,37,1
0,Other,Sports,0,2,14,50,50,1,1
1,USA,Strategy,0,0,7,165,43,27,1
0,Europe,Sports,0,0,16,29,82,16,1
1,USA,Sports,1,1,19,112,6,31,1
0,Europe,RPG,1,2,13,131,52,38,2
1,Asia,Sports,0,0,18,108,75,29,2
0,USA,Strategy,0,0,9,171,80,41,1
1,Europe,Simulation,0,2,0,162,62,19,0
1,Europe,Simulation,0,0,15,66,45,45,1
0,USA,Strategy,0,2,13,29,2,18,1
1,USA,Simulation,1,2,1,72,12,39,0
1,Europe,Action,0,2,13,63,63,20,2
0,Asia,Simulation,0,1,12,176,85,3,2
0,Europe,Action,1,1,17,146,70,48,2
0,USA,Strategy,0,1,5,21,26,18,0
0,USA,Strategy,0,2,18,128,16,20,2
0,Asia,Sports,0,1,10,59,70,41,1
0,Europe,Simulation,0,2,6,157,81,36,1
1,USA,RPG,0,0,11,50,7,15,1
1,Europe,Simulation,0,0,2,139,32,20,0
0,USA,Sports,0,0,11,47,37,47,1
0,Other,Simulation,0,0,1,20,94,9,0
1,USA,RPG,1,2,2,167,98,39,0
0,USA,Simulation,1,0,0,18,15,35,2
1,Europe,RPG,0,2,15,48,21,48,1
0,Asia,RPG,0,0,15,49,54,9,1
1,USA,Sports,0,2,1,148,26,15,0
0,USA,RPG,0,0,2,59,33,30,0
1,USA,Strategy,0,1,0,32,81,29,0
0,Asia,RPG,0,0,14,102,87,36,2
0,USA,Strategy,1,0,18,107,40,25,2
0,USA,Strategy,1,2,16,161,92,41,2
0,USA,Action,0,1,16,32,3,30,1
0,Other,Action,0,1,14,65,85,43,1
0,Europe,Strategy,0,0,15,109,11,28,2
0,Europe,RPG,0,0,13,44,78,6,1
1,Asia,RPG,0,0,17,175,60,47,2
0,Europe,RPG,0,0,10,66,22,11,1
1,Europe,Action,0,0,19,66,41,9,1
0,Asia,Action,0,0,2,133,52,2,0
0,USA,Strategy,0,0,12,149,56,21,0
1,USA,RPG,0,1,17,151,59,6,2
0,USA,Simulation,0,0,13,25,35,6,1
1,Asia,Strategy,0,2,11,26,32,22,0
1,Europe,Sports,0,0,5,72,46,28,1
0,Europe,Strategy,0,0,5,141,52,46,1
0,Other,Action,0,2,9,171,94,36,2
1,Europe,Strategy,0,1,1,67,7,0,0
1,USA,RPG,1,0,3,168,87,14,1
0,Europe,Action,0,0,4,113,37,26,1
0,USA,Action,0,0,17,51,97,25,1
1,Europe,Simulation,0,0,6,141,93,37,1
0,USA,RPG,0,0,14,85,62,5,1
0,Europe,RPG,0,1,1,156,28,38,0
1,Asia,Sports,0,0,1,174,5,10,0
1,USA,Simulation,0,1,4,179,49,24,1
0,USA,Simulation,0,2,0,139,82,46,0
0,Europe,Sports,0,0,14,157,22,26,2
1,Asia,Strategy,1,1,14,114,76,35,2
0,Europe,Sports,0,0,0,176,57,23,0
0,USA,Sports,0,2,15,97,20,26,2
1,USA,RPG,0,2,19,167,20,10,2
0,Other,RPG,0,1,7,130,21,28,1
1,Asia,Strategy,0,2,7,25,61,47,1
1,Other,Simulation,0,2,11,37,42,13,1
1,Europe,RPG,0,0,0,162,5,26,0
1,Europe,Simulation,0,0,7,78,77,31,1
0,USA,Strategy,0,1,3,37,98,24,0
1,Europe,Strategy,1,0,18,28,55,39,1
1,Asia,RPG,0,0,8,56,66,22,1
1,USA,Action,0,0,1,152,19,47,0
1,USA,Sports,0,0,13,32,93,39,1
1,Asia,Simulation,0,0,2,59,10,23,0
0,Europe,Sports,0,2,19,38,63,30,1
0,Asia,Strategy,1,1,1,26,95,39,0
0,Asia,Action,0,1,9,99,65,5,1
0,Europe,Simulation,0,1,1,96,56,17,0
0,USA,Action,0,0,11,112,79,21,1
0,Asia,Simulation,0,0,0,124,97,38,0
1,Asia,Sports,1,0,14,131,53,23,2
0,USA,Simulation,0,2,17,125,34,30,2
0,Europe,Action,1,2,7,90,6,2,1
1,USA,Action,1,1,11,36,10,31,1
0,Europe,Strategy,1,0,6,41,40,43,1
0,USA,Simulation,1,0,12,94,40,41,1
0,USA,Sports,1,0,8,76,31,26,1
0,Europe,RPG,1,2,17,77,85,7,1
1,USA,Simulation,0,0,16,106,64,20,2
1,Europe,RPG,0,0,7,93,41,46,1
1,USA,RPG,0,0,18,161,69,45,1
1,USA,Strategy,0,0,9,49,13,4,1
0,Other,Simulation,0,2,13,171,87,37,2
1,Europe,RPG,0,2,0,124,53,15,0
1,USA,Strategy,0,0,6,101,6,12,1
1,Europe,Strategy,1,0,11,105,47,47,1
0,USA,RPG,0,2,5,173,51,14,1
0,Europe,Sports,0,0,2,49,40,38,0
0,USA,Sports,1,0,4,158,50,7,1
0,USA,RPG,0,0,15,76,99,24,1
1,Other,Action,0,0,4,151,74,7,1
0,USA,Simulation,0,0,6,97,22,33,1
0,USA,RPG,0,1,19,37,81,39,1
1,Europe,Simulation,0,0,15,101,41,48,2
0,USA,Action,0,1,9,120,4,35,1
0,Europe,Sports,0,0,17,172,80,9,2
1,Other,Strategy,1,2,5,50,4,12,0
1,USA,RPG,1,0,1,151,43,10,0
1,Europe,Sports,0,1,8,46,91,32,1
1,Asia,Simulation,0,0,3,21,22,23,0
0,USA,Strategy,0,0,16,31,21,10,1
0,Asia,Simulation,0,0,2,97,15,46,0
0,Europe,Strategy,0,0,7,109,63,11,1
0,Europe,Simulation,0,0,10,91,17,22,1
0,Europe,Strategy,0,0,7,122,34,30,1
0,Europe,Simulation,1,0,12,61,66,16,1
0,Europe,Strategy,1,1,5,50,39,12,0
1,USA,RPG,0,0,0,140,55,20,2
0,Europe,Strategy,0,2,8,81,36,3,1
1,Asia,Strategy,0,1,13,90,66,24,1
0,Asia,RPG,0,1,2,143,97,15,1
1,Europe,RPG,0,0,0,69,38,29,0
1,Asia,RPG,0,2,7,146,55,34,1
1,Europe,Simulation,0,2,10,37,87,1,2
0,USA,Strategy,0,0,0,46,18,5,0
0,Asia,Sports,0,2,1,74,97,16,0
0,Asia,RPG,1,0,4,80,31,15,1
1,USA,Simulation,0,0,19,82,89,17,2
0,Europe,Simulation,1,1,10,58,65,6,1
0,Other,Strategy,0,1,12,125,75,1,1
0,Other,RPG,0,1,0,142,45,25,0
0,Europe,Strategy,0,1,9,80,99,20,1
